id,date,amount,card,id_merchant
1160,2018-07-19 05:57:28,10.14,584226564303,29
1983,2018-07-19 09:12:40,5.48,30142966699187,16
2480,2018-07-19 10:03:38,16.92,6500236164848279,10
663,2018-07-19 11:23:42,2.06,4743204091443101526,67
737,2018-07-19 11:34:16,3.74,4279104135293225293,128
2680,2018-07-19 16:11:10,19.12,5570600642865857,17
3165,2018-07-19 19:49:21,19.15,503842928916,7
210,2018-07-19 22:50:06,6.4,6011987562414062,108
3114,2018-07-20 04:37:21,18.3,501879657465,40
1634,2018-07-20 11:37:36,13.5,3516952396080247,10
1285,2018-07-20 14:22:00,10.04,3561954487988605,78
514,2018-07-20 14:53:24,12.09,584226564303,20
1768,2018-07-20 15:42:02,11.48,4188164051171486,44
3226,2018-07-20 18:07:48,18.01,4962915017023706562,95
2180,2018-07-20 19:12:07,4.22,5570600642865857,10
2908,2018-07-21 01:01:16,15.46,4159836738768855913,112
1543,2018-07-21 01:41:15,10.07,3516952396080247,121
1367,2018-07-21 02:00:22,11.1,4539990688484983,90
2803,2018-07-21 06:21:42,16.74,4743204091443101526,44
2279,2018-07-21 07:26:50,5.11,4159836738768855913,140
1623,2018-07-21 09:34:52,12.16,501809222273,116
3472,2018-07-21 10:54:25,3.46,501809222273,118
682,2018-07-21 11:08:39,291.0,30142966699187,119
2571,2018-07-21 11:17:58,16.53,4586962917519654607,1
3224,2018-07-21 15:39:13,17.53,344119623920892,142
633,2018-07-21 23:12:46,1.42,3535651398328201,117
1519,2018-07-22 00:53:29,11.14,4681896441519,118
2425,2018-07-22 01:03:31,1.2,4319653513507,11
1282,2018-07-22 12:37:13,10.33,675911140852,96
2309,2018-07-22 14:37:49,5.55,5297187379298983,81
2542,2018-07-22 17:51:34,15.47,3561072557118696,93
42,2018-07-22 18:28:56,7.24,6500236164848279,67
2140,2018-07-22 18:58:36,2.55,30142966699187,102
51,2018-07-23 06:21:52,5.64,4711773125020499,30
1763,2018-07-23 07:33:44,11.45,584226564303,79
2446,2018-07-23 10:37:38,4.15,372414832802279,45
851,2018-07-23 12:02:46,1.13,5135837688671496,15
701,2018-07-23 15:52:25,1.87,3582198969197591,70
1206,2018-07-23 18:59:07,11.82,4834483169177062,142
2690,2018-07-23 22:05:10,17.21,4150721559116778,34
1807,2018-07-23 23:27:11,10.97,4506405265172173,79
2654,2018-07-24 02:49:12,16.36,4741042733274,142
1217,2018-07-24 03:14:20,10.17,3517111172421930,77
3358,2018-07-24 06:24:21,1.13,4743204091443101526,141
345,2018-07-24 07:40:27,3.35,4723783028106084756,108
725,2018-07-24 10:05:43,0.89,5500708021555307,27
3024,2018-07-24 10:27:57,18.98,30181963913340,124
1597,2018-07-24 10:40:53,10.65,30063281385429,85
1719,2018-07-24 14:15:42,12.76,3535651398328201,92
2088,2018-07-24 14:44:27,5.02,4268491956169254,136
3430,2018-07-24 16:09:27,2.82,4741042733274,32
866,2018-07-24 16:40:31,1.24,4276466390111,46
3049,2018-07-24 17:42:47,16.75,3535651398328201,123
29,2018-07-24 20:45:21,7.78,4711773125020499,92
883,2018-07-24 21:03:22,12.89,4743204091443101526,29
1348,2018-07-24 22:42:00,1108.0,3581345943543942,35
1248,2018-07-25 00:49:03,10.41,4279104135293225293,32
2438,2018-07-25 00:52:31,5.69,4150721559116778,29
1631,2018-07-25 06:25:46,12.17,30181963913340,2
1426,2018-07-25 06:54:44,12.24,180098539019105,78
617,2018-07-25 06:55:16,3.07,5500708021555307,150
1201,2018-07-25 07:55:47,10.68,4276466390111,116
284,2018-07-25 11:35:30,7.76,30142966699187,39
2912,2018-07-25 14:26:30,17.26,30063281385429,147
521,2018-07-25 15:03:17,5.31,4741042733274,76
858,2018-07-25 22:27:26,3.36,4962915017023706562,13
695,2018-07-25 22:52:22,2.58,4586962917519654607,19
3391,2018-07-25 23:31:27,2.76,4539990688484983,58
660,2018-07-26 01:06:00,3.12,584226564303,136
2441,2018-07-26 06:32:30,3.35,5361779664174555,143
1273,2018-07-26 09:55:05,10.59,4743204091443101526,44
2758,2018-07-26 11:14:59,14.93,376027549341849,128
656,2018-07-26 15:52:41,1.63,4681896441519,36
2906,2018-07-26 16:02:22,15.06,6011987562414062,116
1232,2018-07-26 17:29:00,10.37,4586962917519654607,38
2066,2018-07-26 18:08:43,2.93,4498002758300,69
937,2018-07-26 18:20:18,10.32,4741042733274,67
2534,2018-07-26 18:31:00,14.38,5175947111814778,102
2490,2018-07-26 19:44:16,15.66,180098539019105,19
2393,2018-07-26 19:55:32,5.36,4539990688484983,48
1923,2018-07-26 22:35:46,10.68,5500708021555307,78
2508,2018-07-26 23:02:51,1803.0,5570600642865857,68
3292,2018-07-27 03:17:25,15.97,5361779664174555,45
497,2018-07-27 03:26:05,8.77,213193946980303,133
1363,2018-07-27 05:32:37,10.31,4741042733274,146
3122,2018-07-27 09:49:48,15.58,4962915017023706562,136
2649,2018-07-27 16:18:35,17.91,4150721559116778,99
1522,2018-07-27 18:07:02,10.15,4711773125020499,88
3146,2018-07-27 20:27:17,14.13,501879657465,45
1355,2018-07-27 23:59:13,14.3,4276466390111,10
1350,2018-07-28 00:11:23,10.41,3561954487988605,31
341,2018-07-28 02:13:04,8.95,5570600642865857,19
2839,2018-07-28 03:14:27,18.93,584226564303,109
2491,2018-07-28 03:34:44,17.16,4866761290278198714,33
2708,2018-07-28 04:07:09,15.26,30063281385429,26
355,2018-07-28 05:14:15,4.52,4263694062533017,16
2850,2018-07-28 10:03:51,19.82,503842928916,45
452,2018-07-28 10:07:18,5.41,30078299053512,122
1720,2018-07-28 16:05:05,11.73,4539990688484983,34
804,2018-07-28 21:24:13,1.75,6011987562414062,53
1421,2018-07-28 23:41:46,11.73,3561072557118696,111
2545,2018-07-29 00:04:13,20.35,3582198969197591,27
2603,2018-07-29 03:56:31,18.26,4723783028106084756,119
2345,2018-07-29 06:02:10,1.37,4743204091443101526,21
2058,2018-07-29 07:42:47,5.84,6500236164848279,116
3167,2018-07-29 09:00:39,16.57,4586962917519654607,51
1156,2018-07-29 09:38:57,10.17,372414832802279,100
3348,2018-07-29 12:15:25,1.64,4498002758300,137
3208,2018-07-29 12:21:53,15.53,4268491956169254,99
280,2018-07-29 22:58:07,4.63,4681896441519,133
900,2018-07-30 08:49:16,12.5,4276466390111,48
2528,2018-07-30 12:04:42,18.37,4962915017023706562,131
1838,2018-07-30 17:26:05,10.17,5500708021555307,27
2759,2018-07-30 18:50:54,16.34,4711773125020499,80
19,2018-07-30 19:41:13,6.13,372414832802279,95
2298,2018-07-31 03:42:50,3.64,4498002758300,10
3302,2018-07-31 04:54:33,19.23,584226564303,99
2752,2018-07-31 05:15:17,1302.0,4761049645711555811,111
434,2018-07-31 06:37:30,7.28,4498002758300,87
1066,2018-07-31 07:44:59,11.93,4681896441519,132
956,2018-07-31 10:03:22,10.75,4962915017023706562,38
2764,2018-07-31 10:53:03,14.61,5135837688671496,70
2361,2018-07-31 19:58:55,2.86,4506405265172173,85
3279,2018-07-31 20:15:39,20.73,372414832802279,4
2671,2018-08-01 00:53:05,14.08,503842928916,23
1967,2018-08-01 01:50:28,2.74,584226564303,128
190,2018-08-01 06:36:36,4.58,4962915017023706562,33
1488,2018-08-01 18:17:39,13.65,501879657465,131
3387,2018-08-01 18:41:54,2.78,30078299053512,126
913,2018-08-01 19:36:43,10.12,4498002758300,29
1575,2018-08-01 21:41:20,10.55,584226564303,113
1078,2018-08-02 01:25:01,11.35,4586962917519654607,92
2819,2018-08-02 07:13:49,14.42,3516952396080247,14
2847,2018-08-02 07:44:24,18.93,5361779664174555,34
3408,2018-08-03 00:14:57,3.14,4539990688484983,20
964,2018-08-03 03:25:42,11.63,4263694062533017,70
3255,2018-08-03 04:35:31,18.55,4539990688484983,129
933,2018-08-03 06:29:12,12.5,4027907156459098,53
279,2018-08-03 14:01:39,4.0,4506405265172173,64
1055,2018-08-03 22:47:24,12.02,30078299053512,119
2946,2018-08-03 22:50:57,17.95,4279104135293225293,112
6,2018-08-04 01:57:38,6.26,6500236164848279,123
1849,2018-08-04 02:30:49,10.16,503842928916,122
2450,2018-08-04 04:00:07,5.07,4644008655884311378,65
643,2018-08-04 05:31:00,2.53,4165305432349489280,10
207,2018-08-04 06:02:39,4.65,30063281385429,87
3250,2018-08-04 11:43:31,16.77,4539990688484983,111
2184,2018-08-04 14:32:39,1.92,3581345943543942,8
1656,2018-08-04 14:48:30,11.05,30142966699187,44
1802,2018-08-04 17:13:53,14.55,4743204091443101526,41
2282,2018-08-04 20:00:03,4.16,3561072557118696,16
1223,2018-08-04 20:11:14,11.74,4279104135293225293,88
2452,2018-08-04 21:56:44,17.57,4498002758300,31
2770,2018-08-04 22:07:57,17.66,584226564303,90
2415,2018-08-04 22:48:42,3.09,5500708021555307,31
1459,2018-08-05 01:06:38,1379.0,3581345943543942,145
1103,2018-08-05 03:49:35,10.3,4723783028106084756,69
789,2018-08-05 07:24:20,1.09,30063281385429,64
197,2018-08-05 08:11:21,5.92,4150721559116778,37
585,2018-08-05 11:56:43,3.56,5570600642865857,72
1531,2018-08-05 13:28:12,11.56,213193946980303,63
2350,2018-08-05 14:41:31,4.09,4866761290278198714,68
1200,2018-08-05 17:33:08,10.53,4506405265172173,119
3209,2018-08-05 20:20:23,18.67,6011987562414062,17
2567,2018-08-06 01:29:47,16.0,5570600642865857,50
1613,2018-08-06 04:41:25,10.52,4586962917519654607,124
117,2018-08-06 09:42:47,7.5,4263694062533017,125
1724,2018-08-06 14:31:45,10.96,30142966699187,5
759,2018-08-06 15:31:03,1.99,5500708021555307,140
143,2018-08-06 15:51:52,5.23,5135837688671496,40
2698,2018-08-06 16:17:07,16.55,675911140852,58
1041,2018-08-06 18:50:32,10.92,6011987562414062,79
3173,2018-08-06 19:18:17,17.1,4834483169177062,70
559,2018-08-06 22:27:26,1.49,4586962917519654607,56
1912,2018-08-07 00:10:30,10.88,4644008655884311378,101
2777,2018-08-07 00:56:33,16.74,503842928916,16
1325,2018-08-07 04:19:38,14.1,3517111172421930,56
1394,2018-08-07 05:36:13,13.59,3561072557118696,43
2517,2018-08-07 10:50:34,20.1,30181963913340,36
2712,2018-08-07 10:59:36,15.48,4962915017023706562,46
1424,2018-08-07 11:07:32,1449.0,3516952396080247,61
41,2018-08-07 13:04:43,9.53,344119623920892,74
1581,2018-08-07 14:31:30,11.63,5500708021555307,96
1385,2018-08-07 16:07:01,10.4,4644008655884311378,17
1373,2018-08-07 16:34:13,10.39,4159836738768855913,109
1189,2018-08-07 19:29:41,10.15,372414832802279,4
526,2018-08-07 23:05:06,3.7,3561072557118696,108
1068,2018-08-07 23:30:02,11.7,584226564303,40
1652,2018-08-08 01:43:46,10.83,6500236164848279,20
2578,2018-08-08 05:12:18,16.63,30063281385429,45
502,2018-08-08 06:37:34,9.22,180098539019105,132
3306,2018-08-08 08:36:23,12.52,180098539019105,116
2761,2018-08-08 11:51:56,16.82,501879657465,93
1157,2018-08-08 12:02:19,14.01,4743204091443101526,121
380,2018-08-08 12:25:31,7.1,30078299053512,24
3088,2018-08-08 18:25:41,20.14,4165305432349489280,22
2896,2018-08-08 19:54:13,20.72,5175947111814778,110
2274,2018-08-08 21:11:24,2.04,4263694062533017,108
1991,2018-08-08 21:50:59,2.34,5135837688671496,74
2503,2018-08-08 23:53:07,16.73,4741042733274,51
997,2018-08-09 02:07:16,10.22,5570600642865857,146
2267,2018-08-09 04:19:39,3.7,5361779664174555,38
3389,2018-08-09 06:00:26,1.57,4743204091443101526,89
96,2018-08-09 11:14:43,3.2,4834483169177062,31
265,2018-08-09 13:32:28,1.53,3516952396080247,101
3257,2018-08-09 14:03:43,18.88,3516952396080247,108
23,2018-08-09 20:03:26,4.6,4498002758300,67
1645,2018-08-10 00:44:03,10.09,3561072557118696,70
2187,2018-08-10 04:16:12,4.29,4539990688484983,122
1014,2018-08-10 06:13:19,11.21,4150721559116778,74
1452,2018-08-10 09:06:53,11.38,30142966699187,150
1434,2018-08-10 09:27:10,10.79,4962915017023706562,12
2994,2018-08-10 13:50:52,18.79,5135837688671496,110
637,2018-08-10 14:22:59,3.36,180098539019105,81
474,2018-08-10 16:45:06,5.48,30063281385429,50
3363,2018-08-10 18:54:39,2.95,3535651398328201,107
2507,2018-08-10 19:52:46,16.55,4150721559116778,88
1521,2018-08-10 22:17:46,12.12,30063281385429,110
2392,2018-08-11 02:47:15,1.65,5570600642865857,36
2130,2018-08-11 13:24:55,2.93,4681896441519,65
276,2018-08-11 16:29:38,7.35,4188164051171486,22
3012,2018-08-11 17:27:43,18.76,3535651398328201,9
1666,2018-08-11 18:09:20,10.51,4263694062533017,23
2892,2018-08-11 20:11:16,16.18,4279104135293225293,139
2149,2018-08-12 06:21:03,2.48,584226564303,106
1792,2018-08-12 13:09:59,11.79,213193946980303,104
1651,2018-08-12 14:15:55,10.73,3582198969197591,35
3120,2018-08-12 14:57:01,16.95,503842928916,98
2744,2018-08-12 19:40:26,17.97,344119623920892,131
915,2018-08-12 22:24:23,12.33,3581345943543942,30
306,2018-08-13 00:05:01,6.25,6011987562414062,133
1401,2018-08-13 03:01:40,10.89,4741042733274,39
2577,2018-08-13 03:57:11,16.25,503842928916,132
1069,2018-08-13 06:58:25,11.43,4723783028106084756,26
2235,2018-08-13 07:48:40,4.89,501879657465,38
3222,2018-08-13 12:05:19,16.49,4644008655884311378,135
1234,2018-08-13 15:32:28,11.1,4027907156459098,110
1921,2018-08-13 17:18:23,10.63,4681896441519,45
1287,2018-08-13 21:33:07,11.14,4962915017023706562,149
1222,2018-08-14 02:20:20,10.19,4319653513507,125
3019,2018-08-14 08:38:49,18.54,4498002758300,55
2399,2018-08-14 12:33:56,4.89,4866761290278198714,46
1759,2018-08-14 13:35:48,10.52,4268491956169254,146
1451,2018-08-14 17:38:25,10.4,3561072557118696,34
981,2018-08-14 21:31:14,12.42,4263694062533017,25
2598,2018-08-14 22:33:04,15.87,4644008655884311378,36
3111,2018-08-15 00:02:42,14.26,4159836738768855913,55
993,2018-08-15 00:36:00,10.25,376027549341849,26
2643,2018-08-15 06:07:17,18.08,4027907156459098,78
719,2018-08-15 09:33:28,2.29,3517111172421930,144
2381,2018-08-15 10:04:32,1.59,4644008655884311378,141
1732,2018-08-15 19:14:39,10.69,584226564303,54
2326,2018-08-15 19:32:31,1.29,501809222273,129
1917,2018-08-15 21:33:27,11.03,5361779664174555,84
1178,2018-08-16 00:23:07,10.13,4150721559116778,144
1882,2018-08-16 00:43:20,13.28,4506405265172173,47
1208,2018-08-16 01:10:25,11.08,4188164051171486,111
1777,2018-08-16 06:59:33,10.21,372414832802279,124
888,2018-08-16 07:51:18,10.29,4866761290278198714,57
1844,2018-08-16 08:15:42,11.37,6500236164848279,76
2069,2018-08-16 09:59:26,4.32,4711773125020499,80
1877,2018-08-16 10:01:00,1001.0,4319653513507,120
3021,2018-08-16 15:25:59,17.66,4268491956169254,21
3242,2018-08-16 16:50:48,13.75,501809222273,59
2255,2018-08-16 17:35:05,3.35,4319653513507,95
615,2018-08-16 20:24:08,3.51,3561954487988605,34
1193,2018-08-17 05:25:32,10.21,4761049645711555811,2
3455,2018-08-17 07:24:43,2.24,4268491956169254,79
112,2018-08-17 08:25:22,6.36,4723783028106084756,22
1741,2018-08-17 09:15:24,10.62,5135837688671496,113
734,2018-08-17 10:11:04,2.73,5570600642865857,80
1635,2018-08-17 10:33:42,10.04,4498002758300,78
2347,2018-08-17 17:12:06,3.89,4279104135293225293,92
1489,2018-08-17 17:32:11,11.24,344119623920892,66
2634,2018-08-17 19:57:27,16.57,3516952396080247,11
788,2018-08-17 19:58:32,1.77,30142966699187,48
2568,2018-08-17 22:32:07,16.15,501879657465,129
3112,2018-08-18 02:28:07,19.5,4506405265172173,131
3177,2018-08-18 03:12:40,20.07,3517111172421930,61
581,2018-08-18 03:47:36,1.09,4741042733274,10
1558,2018-08-18 04:38:33,10.15,3561072557118696,64
483,2018-08-18 05:03:23,7.92,4539990688484983,78
3200,2018-08-18 05:56:31,18.64,5500708021555307,93
85,2018-08-18 12:47:14,6.41,376027549341849,148
659,2018-08-18 13:30:26,1.32,180098539019105,102
644,2018-08-18 15:34:57,1.56,4279104135293225293,131
1739,2018-08-18 19:03:47,10.53,4741042733274,149
1239,2018-08-18 19:12:54,10.97,4027907156459098,38
362,2018-08-18 23:56:34,3.22,501809222273,20
1439,2018-08-19 00:26:00,10.72,584226564303,143
2774,2018-08-19 05:06:51,19.51,4866761290278198714,24
1767,2018-08-19 08:23:11,10.06,4834483169177062,63
2781,2018-08-19 15:54:42,19.09,584226564303,9
1052,2018-08-19 19:19:53,10.61,5570600642865857,95
2874,2018-08-19 22:10:28,17.07,4644008655884311378,145
170,2018-08-20 00:42:01,6.78,3581345943543942,149
539,2018-08-20 15:20:31,2.48,503842928916,79
1009,2018-08-20 19:58:34,10.95,503842928916,97
240,2018-08-20 21:53:04,8.8,5570600642865857,56
806,2018-08-21 00:15:44,2.4,4962915017023706562,136
1018,2018-08-21 03:39:46,10.19,5135837688671496,53
1332,2018-08-21 14:53:35,10.97,503842928916,17
163,2018-08-21 16:23:34,1.1,3517111172421930,81
3492,2018-08-21 18:27:46,1.25,4834483169177062,113
445,2018-08-21 19:55:51,3.96,4150721559116778,139
147,2018-08-21 19:56:37,4.62,30078299053512,121
2121,2018-08-21 20:46:33,188.0,30078299053512,71
2977,2018-08-21 23:42:55,19.41,4188164051171486,28
3178,2018-08-22 03:43:29,17.63,4263694062533017,101
2917,2018-08-22 12:13:50,15.37,4711773125020499,17
2929,2018-08-22 20:10:19,16.4,180098539019105,96
404,2018-08-22 20:11:16,5.85,5175947111814778,149
493,2018-08-22 20:19:14,4.58,4279104135293225293,55
1524,2018-08-23 02:43:10,10.06,4866761290278198714,120
720,2018-08-23 13:17:58,3.57,5500708021555307,61
3411,2018-08-23 16:03:04,3.26,5297187379298983,150
516,2018-08-23 19:26:25,6.16,4279104135293225293,58
213,2018-08-23 20:33:42,5.68,30181963913340,135
1071,2018-08-23 20:44:43,12.43,4741042733274,87
129,2018-08-23 21:24:27,9.04,5297187379298983,31
199,2018-08-23 22:07:41,9.51,5500708021555307,142
3295,2018-08-23 23:19:21,13.44,4276466390111,35
2584,2018-08-24 05:28:10,18.71,4962915017023706562,89
389,2018-08-24 12:44:01,5.1,5297187379298983,46
278,2018-08-24 23:58:02,6.9,4276466390111,147
825,2018-08-25 00:07:04,1.51,503842928916,100
2869,2018-08-25 02:16:38,16.41,4681896441519,70
2516,2018-08-25 04:14:56,17.62,5361779664174555,66
2343,2018-08-25 08:06:30,4.37,3561072557118696,65
2613,2018-08-25 09:38:14,19.34,213193946980303,146
783,2018-08-25 11:44:13,3.8,4188164051171486,40
2991,2018-08-25 15:32:37,16.21,4962915017023706562,14
2944,2018-08-26 05:13:10,15.13,30181963913340,44
2007,2018-08-26 05:44:04,2.74,4866761290278198714,37
49,2018-08-26 06:56:54,9.48,675911140852,120
2540,2018-08-26 07:15:18,23.13,4506405265172173,147
3212,2018-08-26 10:25:32,17.36,4741042733274,67
1891,2018-08-26 15:09:07,10.08,3561072557118696,17
1985,2018-08-26 20:31:14,1.78,4644008655884311378,134
429,2018-08-26 22:13:21,8.13,5361779664174555,23
3385,2018-08-27 00:14:19,2.2,213193946980303,113
1296,2018-08-27 00:28:55,10.72,4150721559116778,4
808,2018-08-27 02:02:41,2.97,4159836738768855913,58
2695,2018-08-27 03:37:09,14.24,213193946980303,27
167,2018-08-27 03:51:59,3.82,4279104135293225293,16
2416,2018-08-27 10:06:31,2.77,4188164051171486,94
2886,2018-08-27 18:26:20,17.35,213193946980303,40
1813,2018-08-27 20:12:04,10.86,3535651398328201,56
2073,2018-08-27 21:38:29,1.79,501809222273,14
674,2018-08-28 02:09:41,0.75,3582198969197591,149
2798,2018-08-28 05:31:02,18.06,4711773125020499,63
2523,2018-08-28 07:17:14,20.71,4165305432349489280,128
92,2018-08-28 08:40:01,5.94,4681896441519,58
2780,2018-08-28 10:02:34,14.64,372414832802279,126
3067,2018-08-28 11:53:17,18.67,5297187379298983,116
2510,2018-08-28 13:21:52,16.97,4276466390111,115
2876,2018-08-28 13:48:32,14.32,4188164051171486,123
2589,2018-08-28 16:51:37,15.76,4276466390111,74
289,2018-08-28 17:50:47,6.12,4743204091443101526,109
328,2018-08-29 01:56:38,2.97,584226564303,115
1530,2018-08-29 04:20:16,11.23,4159836738768855913,59
1795,2018-08-29 09:06:56,11.51,4962915017023706562,48
1834,2018-08-29 09:19:59,11.53,4711773125020499,5
1698,2018-08-29 14:34:55,11.26,4150721559116778,119
1184,2018-08-29 16:29:14,10.49,4539990688484983,113
3374,2018-08-29 16:35:10,2.48,4681896441519,85
2193,2018-08-29 18:01:07,4.62,3517111172421930,33
2043,2018-08-29 18:59:40,4.78,5570600642865857,44
2647,2018-08-29 20:53:55,17.42,376027549341849,150
2958,2018-08-29 22:16:06,16.68,3517111172421930,29
3044,2018-08-29 23:14:17,18.39,3561954487988605,37
2194,2018-08-30 02:39:27,1.22,5500708021555307,34
1885,2018-08-30 05:25:49,11.35,3517111172421930,8
1378,2018-08-30 07:43:55,10.55,4150721559116778,32
1865,2018-08-30 08:46:49,11.86,584226564303,122
2989,2018-08-30 11:14:02,13.05,30142966699187,12
2718,2018-08-30 19:16:01,14.22,4644008655884311378,77
3459,2018-08-30 21:18:06,2.01,4743204091443101526,40
3183,2018-08-31 00:17:53,18.53,4539990688484983,5
3254,2018-08-31 00:26:28,20.42,6011987562414062,94
1110,2018-08-31 03:10:57,12.26,4150721559116778,87
2504,2018-08-31 09:30:29,15.42,4150721559116778,112
1411,2018-08-31 10:48:57,11.01,4498002758300,86
2948,2018-08-31 15:32:28,19.37,4741042733274,123
1457,2018-08-31 19:48:57,10.33,584226564303,36
2728,2018-08-31 20:31:08,17.74,3582198969197591,32
1126,2018-08-31 23:01:17,10.89,4498002758300,150
1814,2018-08-31 23:03:09,10.81,3535651398328201,43
84,2018-09-01 03:22:16,6.85,3581345943543942,11
3004,2018-09-01 04:02:52,19.16,4263694062533017,28
2376,2018-09-01 04:58:06,1.65,3561072557118696,119
1280,2018-09-01 09:41:45,10.68,4723783028106084756,130
401,2018-09-01 12:15:29,4.85,3535651398328201,93
1690,2018-09-01 12:57:07,10.81,5135837688671496,97
378,2018-09-01 20:29:28,3.84,3581345943543942,16
2340,2018-09-02 01:07:59,2.64,4276466390111,90
1870,2018-09-02 02:45:57,10.72,501809222273,102
1869,2018-09-02 05:01:58,10.25,501809222273,3
3125,2018-09-02 06:17:00,2001.0000000000002,3581345943543942,18
2144,2018-09-02 07:33:42,2.05,4263694062533017,135
2692,2018-09-02 07:36:42,17.8,4150721559116778,106
2103,2018-09-02 11:20:42,458.0,344119623920892,10
2299,2018-09-02 14:39:31,1.39,4743204091443101526,127
869,2018-09-02 19:10:09,0.62,180098539019105,112
2499,2018-09-03 03:32:11,19.97,5135837688671496,5
1618,2018-09-03 03:43:07,11.19,4165305432349489280,78
2885,2018-09-03 07:27:55,13.59,376027549341849,123
1655,2018-09-03 11:17:44,11.75,4279104135293225293,46
475,2018-09-03 16:10:09,7.23,4498002758300,17
524,2018-09-03 18:38:42,3.79,4279104135293225293,11
2173,2018-09-03 19:37:21,1.69,503842928916,36
2935,2018-09-03 21:21:15,17.97,501879657465,79
2497,2018-09-04 01:35:39,1789.9999999999998,4761049645711555811,43
3444,2018-09-04 09:20:30,1.61,4319653513507,30
2286,2018-09-04 11:02:04,1.68,4539990688484983,16
3077,2018-09-04 14:58:53,14.39,4276466390111,51
437,2018-09-04 15:02:51,6.96,4711773125020499,133
2383,2018-09-04 19:35:10,3.29,180098539019105,94
152,2018-09-04 20:34:44,8.77,3561954487988605,28
796,2018-09-05 03:54:34,2.35,5175947111814778,127
3214,2018-09-05 04:25:04,17.22,30142966699187,1
2731,2018-09-05 17:28:38,16.95,4268491956169254,29
2065,2018-09-06 02:47:32,4.64,4027907156459098,106
1840,2018-09-06 05:09:14,11.52,501809222273,105
2795,2018-09-06 05:23:19,15.66,4159836738768855913,10
1368,2018-09-06 08:28:55,1017.0,4761049645711555811,135
2637,2018-09-06 08:35:35,15.98,3535651398328201,73
1010,2018-09-06 09:12:58,10.04,4165305432349489280,61
1046,2018-09-06 12:41:31,10.94,4962915017023706562,76
1536,2018-09-06 21:55:02,1056.0,4761049645711555811,36
159,2018-09-07 00:54:13,6.13,503842928916,7
226,2018-09-07 03:14:21,9.11,213193946980303,7
1762,2018-09-07 03:54:28,10.25,3535651398328201,137
3497,2018-09-07 11:02:59,1.57,4188164051171486,35
2530,2018-09-07 12:56:52,14.86,4165305432349489280,108
1745,2018-09-07 13:08:57,10.09,4279104135293225293,4
2008,2018-09-07 14:00:00,5.04,4188164051171486,48
985,2018-09-07 20:13:45,10.46,4586962917519654607,89
2940,2018-09-07 20:16:46,14.62,4268491956169254,104
2034,2018-09-08 00:55:28,3.12,4962915017023706562,147
3107,2018-09-08 01:39:04,20.81,5297187379298983,110
959,2018-09-08 06:10:34,10.62,4027907156459098,37
957,2018-09-08 06:17:56,10.09,3561954487988605,35
1125,2018-09-08 11:22:36,10.28,344119623920892,12
2741,2018-09-08 11:24:43,17.49,30063281385429,90
2189,2018-09-08 15:26:19,1.94,4962915017023706562,133
241,2018-09-08 16:32:23,4.93,4761049645711555811,28
16,2018-09-09 03:39:06,626.0,30078299053512,135
305,2018-09-09 06:03:22,7.82,4741042733274,104
2730,2018-09-09 06:42:54,17.62,4743204091443101526,81
81,2018-09-09 10:30:47,8.31,3517111172421930,23
3241,2018-09-09 19:03:51,16.92,6011987562414062,1
1717,2018-09-09 22:02:11,10.5,4279104135293225293,5
3467,2018-09-09 23:58:33,3.09,4150721559116778,99
2775,2018-09-10 02:05:09,16.56,3561954487988605,134
1794,2018-09-10 04:35:39,10.14,501879657465,118
1294,2018-09-10 07:47:31,10.32,180098539019105,144
1330,2018-09-10 07:53:03,10.38,501809222273,43
2721,2018-09-10 11:44:38,13.94,4741042733274,7
2289,2018-09-10 14:18:24,4.15,675911140852,122
2442,2018-09-10 14:21:29,5.47,376027549341849,148
331,2018-09-10 15:23:30,10.68,3561954487988605,10
1117,2018-09-10 16:33:09,11.22,4681896441519,123
1431,2018-09-10 22:49:41,1176.0,344119623920892,72
3475,2018-09-10 22:57:29,2.31,213193946980303,137
1899,2018-09-11 02:22:09,11.35,344119623920892,60
403,2018-09-11 03:53:22,7.28,4723783028106084756,70
1722,2018-09-11 05:37:50,10.78,4711773125020499,146
3248,2018-09-11 09:40:23,17.14,4165305432349489280,107
767,2018-09-11 14:56:32,2.74,6011987562414062,33
2984,2018-09-11 15:16:47,1855.9999999999998,3581345943543942,138
868,2018-09-11 17:31:43,0.76,6500236164848279,99
1307,2018-09-11 18:57:46,10.33,213193946980303,111
55,2018-09-11 23:41:42,5.19,6011987562414062,73
1920,2018-09-12 00:25:22,10.67,213193946980303,110
2427,2018-09-12 04:32:43,4.67,4498002758300,136
1135,2018-09-12 05:24:42,11.91,4319653513507,27
3451,2018-09-12 07:09:31,1.09,501879657465,119
2661,2018-09-12 07:33:19,18.48,4834483169177062,26
757,2018-09-12 11:34:08,1.8,4165305432349489280,82
1931,2018-09-12 16:35:40,3.65,5175947111814778,138
836,2018-09-12 17:29:38,3.26,4279104135293225293,132
2151,2018-09-12 17:39:45,3.77,4165305432349489280,147
1957,2018-09-13 01:39:43,4.65,4644008655884311378,80
2230,2018-09-13 09:38:34,5.16,4741042733274,135
3427,2018-09-13 14:06:01,3.15,4279104135293225293,79
2019,2018-09-13 14:11:12,4.82,4681896441519,123
1908,2018-09-13 17:18:45,12.39,4743204091443101526,84
890,2018-09-13 20:03:37,10.82,4159836738768855913,129
939,2018-09-13 23:00:16,12.77,6500236164848279,90
